Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
51,51,2020-02-04,@,HOU,L,110,125,110.5,125.6,99.5,.289,.398,.588,56.4,56.4,2.0,5.4,,.548,15.4,26.1,.229,,.546,3.6,85.4,.196
52,52,2020-02-08,,DAL,L,100,116,111.8,129.7,89.4,.207,.414,.527,45.9,39.5,5.6,7.7,,.500,9.5,25.5,.149,,.603,9.8,71.1,.126
53,53,2020-02-10,@,DET,W,87,76,100.0,87.3,87.0,.159,.409,.462,46.4,57.6,11.5,6.4,,.426,9.6,28.3,.136,,.396,19.3,62.7,.134
54,54,2020-02-12,@,MIN,W,115,108,113.1,106.2,101.7,.250,.370,.563,52.0,51.2,6.9,7.7,,.543,11.3,26.1,.163,,.455,9.1,74.1,.158
55,55,2020-02-20,@,CHI,W,103,93,110.9,100.1,92.9,.392,.378,.594,53.7,62.9,9.7,7.1,,.527,16.4,25.7,.338,,.466,12.0,74.5,.138
56,56,2020-02-22,,BRK,L,86,115,89.0,119.0,96.6,.239,.398,.442,45.5,71.0,5.2,5.0,,.420,11.0,16.7,.136,,.580,9.5,80.0,.161
57,57,2020-02-25,@,IND,L,80,119,82.4,122.6,97.0,.194,.355,.396,41.1,71.0,10.3,1.6,,.387,9.8,21.0,.086,,.628,13.2,78.8,.128
58,58,2020-02-26,,NYK,W,107,101,114.4,108.0,93.6,.301,.361,.569,46.8,64.1,7.5,5.7,,.530,13.0,25.6,.229,,.529,14.0,67.5,.129
59,59,2020-02-28,@,TOR,W,99,96,104.7,101.6,94.5,.321,.385,.556,56.3,67.6,3.2,15.4,,.519,16.0,26.2,.231,,.400,4.4,77.0,.211
60,60,2020-03-01,,MIL,L,85,93,89.0,97.4,95.5,.104,.365,.423,43.5,64.7,7.3,14.3,,.396,9.1,20.7,.094,,.443,14.3,70.0,.184
61,61,2020-03-03,,SAS,L,103,104,113.6,114.7,90.7,.220,.354,.573,58.2,64.1,4.4,4.2,,.549,15.9,34.1,.159,,.544,10.1,84.2,.213
62,62,2020-03-05,,DEN,L,112,114,125.2,127.5,89.4,.364,.429,.627,47.2,63.2,7.8,3.5,,.578,12.7,26.5,.299,,.578,11.6,65.8,.217
63,63,2020-03-07,,HOU,W,108,99,120.3,110.3,89.8,.357,.457,.667,41.7,78.4,7.8,3.2,,.636,17.3,17.1,.271,,.559,19.1,64.9,.184
64,64,2020-03-09,@,ATL,L,138,143,128.8,133.5,88.6,.221,.462,.605,39.8,63.3,8.4,11.3,,.563,2.6,16.3,.202,,.661,12.2,69.2,.167
65,65,2020-03-11,@,MIA,W,109,98,122.4,110.0,89.1,.268,.415,.594,58.1,54.1,7.9,10.0,,.555,13.2,35.7,.220,,.554,13.9,79.5,.060
