Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
18,18,2019-11-27,@,NOP,W,114,110,44,85,.518,8,24,.333,18,25,.720,7,37,25,9,6,15,24,,34,84,.405,17,40,.425,25,30,.833,13,42,20,7,4,19,23
19,19,2019-11-29,,WAS,W,125,103,45,87,.517,14,32,.438,21,28,.750,7,47,29,9,8,18,20,,38,96,.396,10,37,.270,17,19,.895,13,45,25,10,2,17,23
20,20,2019-12-01,,DAL,L,100,114,40,87,.460,7,27,.259,13,16,.813,9,45,25,9,3,17,14,,42,97,.433,17,49,.347,13,18,.722,16,51,24,11,1,13,20
21,21,2019-12-03,@,DEN,W,105,96,39,84,.464,7,24,.292,20,30,.667,14,56,24,8,5,16,23,,37,91,.407,6,29,.207,16,17,.941,7,35,26,9,4,11,25
22,22,2019-12-04,@,UTA,W,121,96,46,90,.511,14,29,.483,15,25,.600,8,46,27,13,12,7,17,,34,83,.410,14,31,.452,14,19,.737,8,40,20,3,3,18,24
23,23,2019-12-06,@,POR,W,136,113,46,85,.541,17,36,.472,27,33,.818,3,45,26,10,8,16,23,,39,86,.453,10,34,.294,25,29,.862,4,34,20,9,4,15,25
24,24,2019-12-08,,MIN,W,142,125,55,94,.585,14,31,.452,18,20,.900,10,41,32,9,1,10,19,,44,84,.524,15,37,.405,22,26,.846,6,31,27,5,6,15,18
25,25,2019-12-11,@,ORL,W,96,87,37,87,.425,12,31,.387,10,19,.526,12,49,20,10,4,13,17,,34,81,.420,8,26,.308,11,17,.647,8,41,20,10,5,14,17
26,26,2019-12-13,@,MIA,W,113,110,43,87,.494,12,37,.324,15,23,.652,14,50,26,5,9,19,23,,39,85,.459,10,33,.303,22,28,.786,5,34,24,8,2,8,21
27,27,2019-12-15,@,ATL,W,101,96,36,84,.429,5,31,.161,24,33,.727,13,56,21,14,9,22,24,,31,86,.360,12,42,.286,22,25,.880,8,42,18,8,5,19,27
28,28,2019-12-17,@,IND,L,102,105,43,91,.473,8,31,.258,8,17,.471,14,42,28,5,6,13,19,,41,85,.482,10,25,.400,13,20,.650,13,43,22,9,6,12,21
29,29,2019-12-19,@,MIL,L,104,111,37,80,.463,12,35,.343,18,23,.783,7,38,24,4,6,18,24,,36,77,.468,16,39,.410,23,32,.719,8,40,22,14,7,13,25
30,30,2019-12-22,,DEN,L,104,128,39,83,.470,10,29,.345,16,22,.727,18,45,18,7,9,19,25,,45,92,.489,11,32,.344,27,30,.900,17,44,31,13,2,8,19
31,31,2019-12-25,,LAC,L,106,111,39,96,.406,12,45,.267,16,21,.762,12,42,24,11,10,13,23,,39,85,.459,9,25,.360,24,32,.750,13,50,24,6,6,16,17
32,32,2019-12-28,@,POR,W,128,120,47,91,.516,11,32,.344,23,28,.821,11,44,32,6,7,9,25,,41,86,.477,15,35,.429,23,27,.852,9,39,18,4,8,16,22
33,33,2019-12-29,,DAL,W,108,95,38,78,.487,9,23,.391,23,28,.821,6,39,28,12,7,16,23,,32,89,.360,13,43,.302,18,20,.900,13,45,17,11,4,18,23
