Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
34,34,2019-12-30,,MIL,L,102,123,100.3,120.9,101.7,.075,.411,.461,42.2,65.0,9.8,3.8,,.453,8.3,22.2,.047,,.613,14.5,74.4,.238
35,35,2020-01-02,,UTA,L,98,102,105.1,109.4,93.2,.181,.383,.483,51.7,59.5,8.6,10.9,,.452,9.0,30.0,.138,,.559,16.6,81.1,.224
36,36,2020-01-04,,BOS,L,104,111,109.5,116.8,95.0,.388,.425,.555,45.7,67.6,15.8,7.9,,.506,13.8,26.2,.288,,.573,17.2,66.7,.207
37,37,2020-01-06,@,DAL,L,110,118,119.2,127.8,92.3,.112,.316,.535,51.1,54.3,10.8,14.0,,.515,7.2,34.7,.092,,.619,13.2,71.8,.167
38,38,2020-01-08,@,NOP,L,108,123,107.8,122.7,100.2,.228,.380,.533,43.8,53.7,12.0,4.7,,.522,10.6,20.8,.130,,.557,12.2,70.7,.299
39,39,2020-01-10,,IND,L,105,116,111.9,123.7,93.8,.200,.513,.603,43.9,43.2,6.4,5.6,,.575,14.7,13.6,.163,,.637,10.9,78.9,.107
40,40,2020-01-11,@,DET,W,108,99,115.4,105.8,93.6,.169,.422,.606,47.5,57.1,11.8,12.0,,.572,13.6,23.1,.157,,.519,17.5,70.7,.231
41,41,2020-01-13,@,BOS,L,101,113,105.1,117.5,96.1,.321,.309,.546,46.9,43.2,5.2,8.3,,.494,13.2,17.5,.259,,.524,11.1,75.6,.313
42,42,2020-01-15,,WAS,W,115,106,116.7,107.6,98.6,.259,.447,.607,51.9,60.5,11.2,9.6,,.588,13.7,20.5,.176,,.538,15.0,82.5,.266
43,43,2020-01-17,@,PHI,L,89,100,97.2,109.2,91.5,.185,.432,.508,45.7,60.0,8.7,5.7,,.481,15.4,14.6,.136,,.543,11.2,77.5,.134
44,44,2020-01-18,,CLE,W,118,116,117.2,115.2,100.7,.195,.287,.624,41.9,52.1,17.9,9.1,,.603,11.3,12.1,.149,,.651,24.5,75.9,.288
45,45,2020-01-20,@,MIL,L,98,111,92.0,104.2,106.6,.196,.522,.490,44.8,52.9,10.3,3.9,,.446,13.8,13.5,.174,,.656,20.9,91.4,.130
46,46,2020-01-22,,MIN,W,117,110,116.1,109.2,100.8,.440,.357,.583,53.8,53.8,8.9,4.8,,.518,10.7,26.7,.357,,.564,15.7,79.2,.151
47,47,2020-01-24,,SAC,L,81,98,86.1,104.1,94.1,.177,.468,.476,50.6,74.2,6.4,8.2,,.443,18.2,18.6,.139,,.494,12.6,83.3,.222
48,48,2020-01-25,@,CLE,W,118,106,122.4,110.0,96.4,.282,.388,.617,45.6,54.5,15.6,3.7,,.588,8.6,17.9,.212,,.577,19.1,72.5,.107
49,49,2020-01-27,,SAS,W,110,109,117.5,116.4,93.6,.161,.398,.552,51.5,66.7,8.5,3.5,,.527,8.3,28.6,.129,,.524,10.2,75.0,.280
50,50,2020-01-29,@,IND,L,106,115,104.6,113.5,91.8,.176,.388,.579,42.5,57.8,9.9,4.8,,.565,16.4,15.4,.118,,.556,14.7,68.3,.180
51,51,2020-01-31,@,BRK,L,118,133,116.6,131.5,101.2,.302,.395,.606,50.7,64.3,6.9,6.1,,.558,11.8,25.6,.256,,.719,18.0,84.4,.225
52,52,2020-02-02,@,TOR,L,102,129,106.4,134.5,95.9,.289,.533,.503,47.1,71.4,10.4,0.0,,.472,13.6,33.3,.189,,.655,13.7,66.7,.226
53,53,2020-02-06,,NOP,L,119,125,112.6,118.3,105.7,.247,.312,.577,47.1,54.3,10.4,2.0,,.565,12.7,23.4,.151,,.655,18.0,76.3,.126
54,54,2020-02-09,@,PHI,L,111,118,114.3,121.5,97.1,.193,.364,.581,48.8,53.5,8.2,5.3,,.557,15.9,32.6,.148,,.565,14.0,65.1,.274
55,55,2020-02-11,@,WAS,L,114,126,107.2,118.5,106.3,.152,.424,.581,50.0,56.8,8.5,7.0,,.565,16.9,22.2,.109,,.601,14.6,79.1,.213
56,56,2020-02-20,,CHO,L,93,103,100.1,110.9,92.9,.218,.356,.488,46.3,64.9,12.9,6.5,,.466,12.0,25.5,.138,,.527,16.4,74.3,.338
57,57,2020-02-22,,PHO,L,104,112,103.8,111.7,100.2,.253,.458,.564,44.7,50.0,11.0,12.5,,.518,21.3,26.8,.217,,.500,16.0,61.4,.302
58,58,2020-02-23,,WAS,W,126,117,119.3,110.8,105.6,.346,.457,.675,52.1,60.0,14.2,9.3,,.667,21.8,27.0,.222,,.589,21.3,79.4,.425
59,59,2020-02-25,,OKC,L,122,124,128.2,130.3,95.2,.093,.320,.604,51.3,42.3,6.3,8.7,,.598,9.8,30.2,.062,,.645,10.7,78.8,.342
60,60,2020-02-29,@,NYK,L,115,125,122.9,133.5,93.6,.258,.393,.580,39.8,63.4,12.8,4.6,,.556,7.5,28.3,.180,,.600,13.9,54.1,.271
61,61,2020-03-02,,DAL,W,109,107,109.9,107.9,99.1,.181,.383,.537,48.8,54.5,7.1,11.9,,.521,12.1,25.5,.117,,.548,14.7,76.9,.179
62,62,2020-03-04,@,MIN,L,108,115,111.1,118.3,97.2,.117,.319,.546,48.2,53.3,10.3,13.2,,.537,9.2,21.4,.074,,.611,15.6,75.6,.198
63,63,2020-03-06,,IND,L,102,108,102.4,108.4,99.6,.155,.392,.492,49.5,67.5,12.0,11.3,,.459,14.1,32.1,.134,,.560,19.0,73.7,.320
64,64,2020-03-08,@,BRK,L,107,110,103.8,106.7,103.1,.272,.370,.519,38.3,59.0,13.6,8.8,,.489,6.4,10.0,.185,,.586,25.4,83.9,.547
65,65,2020-03-10,,CLE,W,108,103,111.9,106.7,96.5,.179,.405,.596,56.8,54.8,8.3,10.7,,.571,18.8,35.0,.143,,.538,16.6,78.0,.213
