Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
48,48,2020-01-27,,CLE,L,100,115,101.4,116.6,98.6,.202,.417,.547,45.1,47.4,8.1,9.7,,.524,15.7,20.9,.143,,.547,11.3,71.8,.104
49,49,2020-01-29,@,BRK,L,115,125,116.9,127.0,98.4,.337,.313,.603,52.6,59.5,6.1,10.9,,.566,14.4,23.7,.253,,.594,8.4,80.0,.282
50,50,2020-01-31,,TOR,L,92,105,97.7,111.5,94.2,.430,.456,.490,51.7,64.3,5.3,10.3,,.424,13.8,27.1,.316,,.571,13.5,82.1,.094
51,51,2020-02-02,,DEN,W,128,123,127.7,122.7,90.8,.255,.330,.612,47.8,68.8,4.0,3.1,,.585,9.5,25.0,.191,,.552,7.8,69.6,.177
52,52,2020-02-03,@,MEM,L,82,96,84.9,99.3,96.6,.092,.265,.402,52.0,61.8,6.2,2.7,,.388,12.1,28.6,.061,,.478,10.4,83.3,.111
53,53,2020-02-05,,PHO,W,116,108,128.0,119.2,90.6,.168,.295,.568,53.2,67.4,9.9,3.9,,.547,5.6,31.8,.126,,.623,15.2,80.0,.156
54,54,2020-02-07,@,OKC,L,101,108,114.0,121.9,88.6,.213,.427,.519,46.8,50.0,7.9,1.9,,.489,8.5,29.8,.157,,.546,11.0,71.9,.329
55,55,2020-02-08,,NYK,L,92,95,105.0,108.4,87.6,.232,.420,.605,37.3,61.8,5.7,11.1,,.587,17.4,8.8,.159,,.494,14.0,61.0,.129
56,56,2020-02-10,,CHO,L,76,87,87.3,100.0,87.0,.159,.427,.433,53.6,72.4,4.6,9.6,,.396,19.3,37.3,.134,,.426,9.6,71.7,.136
57,57,2020-02-12,@,ORL,L,112,116,105.8,109.6,95.8,.163,.489,.568,50.5,70.0,4.7,11.7,,.533,16.9,19.6,.152,,.521,10.4,80.9,.167
58,58,2020-02-20,,MIL,L,106,126,103.5,123.1,102.4,.193,.446,.589,52.9,62.5,2.9,8.3,,.560,18.9,17.5,.157,,.559,6.3,83.0,.237
59,59,2020-02-23,@,POR,L,104,107,113.5,116.7,91.7,.233,.407,.549,51.8,48.6,7.6,9.3,,.494,10.4,25.6,.221,,.565,9.8,78.6,.143
60,60,2020-02-25,@,DEN,L,98,115,106.6,125.1,92.0,.259,.506,.543,44.6,72.7,8.7,3.5,,.500,15.1,27.3,.210,,.638,17.4,70.0,.237
61,61,2020-02-28,@,PHO,W,113,111,119.8,117.7,94.3,.178,.356,.582,44.9,61.4,14.8,5.8,,.561,9.3,23.3,.133,,.660,17.9,80.8,.160
62,62,2020-03-01,@,SAC,L,100,106,106.7,113.1,93.8,.300,.525,.552,45.2,69.7,6.4,7.1,,.525,13.4,17.1,.200,,.456,8.9,67.3,.253
63,63,2020-03-04,,OKC,L,107,114,111.7,119.0,95.8,.174,.500,.578,52.2,67.5,8.4,9.8,,.570,15.5,22.5,.105,,.680,14.5,93.1,.160
64,64,2020-03-07,,UTA,L,105,111,115.8,122.4,90.7,.256,.349,.549,48.7,60.0,4.4,4.5,,.517,10.3,24.4,.186,,.584,9.2,75.7,.273
65,65,2020-03-08,@,NYK,L,84,96,93.6,106.9,89.8,.275,.475,.468,40.7,72.4,8.9,3.2,,.431,10.9,11.6,.188,,.476,8.8,69.8,.220
66,66,2020-03-11,@,PHI,L,106,124,111.9,130.9,94.7,.298,.417,.558,39.0,64.1,10.6,6.0,,.530,7.8,14.0,.202,,.590,11.8,66.7,.313
