Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
54,54,2020-02-11,@,OKC,W,114,106,115.9,107.8,98.3,.321,.298,.594,56.8,48.8,9.2,13.0,,.530,10.3,19.4,.298,,.524,12.1,86.7,.200
55,55,2020-02-21,@,UTA,W,113,104,111.6,102.8,101.2,.286,.220,.552,50.5,55.0,11.9,14.3,,.495,5.5,14.6,.253,,.500,15.4,87.2,.268
56,56,2020-02-23,@,OKC,L,103,131,100.1,127.4,102.9,.184,.369,.462,44.3,71.1,4.9,1.5,,.422,7.5,22.6,.155,,.632,11.0,82.9,.241
57,57,2020-02-26,,DAL,L,103,109,99.3,105.1,103.7,.207,.359,.513,56.1,56.4,7.7,17.1,,.484,13.0,25.5,.152,,.517,13.1,89.4,.233
58,58,2020-02-29,,ORL,W,114,113,113.3,112.3,100.6,.190,.369,.626,43.1,63.6,10.9,10.6,,.607,15.7,11.4,.143,,.577,16.1,73.0,.190
59,59,2020-03-02,,IND,L,111,116,116.9,122.2,94.9,.247,.416,.650,45.2,52.5,6.3,10.6,,.623,14.1,8.1,.195,,.596,12.7,83.3,.295
60,60,2020-03-03,@,CHO,W,104,103,114.7,113.6,90.7,.250,.400,.586,41.8,65.8,13.2,9.4,,.544,10.1,15.8,.213,,.549,15.9,65.9,.159
61,61,2020-03-06,@,BRK,L,120,139,113.1,131.0,106.1,.293,.370,.578,42.2,58.1,2.8,8.3,,.522,5.5,4.4,.261,,.609,6.0,80.0,.229
62,62,2020-03-08,@,CLE,L,129,132,112.2,114.8,104.1,.367,.265,.567,42.3,46.5,13.0,10.0,,.490,7.3,11.5,.337,,.527,13.7,73.1,.351
63,63,2020-03-10,,DAL,W,119,109,118.7,108.7,100.3,.169,.360,.622,48.8,69.6,11.0,20.8,,.601,10.3,14.6,.135,,.549,12.6,82.9,.087
