Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
56,56,2020-02-21,@,NYK,W,106,98,106.9,98.9,99.1,.375,.318,.517,55.6,55.6,7.1,8.9,,.455,9.7,25.5,.295,,.500,14.0,88.4,.210
57,57,2020-02-23,@,TOR,L,81,127,77.9,122.1,104.0,.179,.347,.395,40.6,74.2,12.5,8.3,,.368,14.2,20.3,.116,,.603,14.5,73.0,.174
58,58,2020-02-25,,CHO,W,119,80,122.6,82.4,97.0,.151,.267,.649,58.9,71.4,8.2,18.3,,.628,13.2,21.2,.128,,.387,9.8,79.0,.086
59,59,2020-02-27,,POR,W,106,100,109.9,103.7,96.4,.256,.278,.529,51.6,52.5,8.3,6.8,,.489,9.9,27.1,.200,,.511,12.8,77.8,.101
60,60,2020-02-29,@,CLE,W,113,104,116.1,106.8,97.4,.161,.264,.606,51.4,63.8,10.3,9.5,,.586,12.2,21.1,.126,,.512,12.2,83.3,.200
61,61,2020-03-02,@,SAS,W,116,111,122.2,116.9,94.9,.333,.397,.648,54.8,56.4,9.5,11.1,,.596,12.7,16.7,.295,,.623,14.1,91.9,.195
62,62,2020-03-04,@,MIL,L,100,119,93.8,111.6,106.7,.113,.278,.491,41.1,52.4,11.3,4.2,,.469,12.8,13.5,.093,,.527,13.4,74.4,.213
63,63,2020-03-06,@,CHI,W,108,102,108.4,102.4,99.6,.440,.293,.603,50.5,63.2,9.0,13.6,,.560,19.0,26.3,.320,,.459,14.1,67.9,.134
64,64,2020-03-08,@,DAL,W,112,109,112.4,109.4,99.6,.205,.261,.584,52.8,50.0,5.0,12.5,,.568,9.4,15.4,.136,,.505,8.9,82.0,.187
65,65,2020-03-10,,BOS,L,111,114,114.4,117.5,97.1,.118,.258,.567,48.3,50.0,5.2,14.3,,.543,10.9,22.2,.108,,.511,7.2,75.0,.204
