Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
45,45,2020-01-20,@,BRK,W,117,111,113.8,108.0,102.8,.287,.415,.553,47.8,71.4,11.7,11.5,,.516,10.2,26.1,.213,,.549,18.7,70.5,.272
46,46,2020-01-22,@,TOR,L,95,107,98.2,110.6,96.7,.214,.548,.517,45.9,78.1,8.3,11.3,,.488,12.4,15.1,.155,,.541,11.2,82.2,.163
47,47,2020-01-25,,LAL,W,108,91,109.4,92.2,98.7,.244,.474,.625,53.9,46.3,12.2,6.7,,.609,19.6,21.6,.167,,.500,19.6,84.6,.197
48,48,2020-01-28,,GSW,W,115,104,111.8,101.1,102.9,.317,.390,.615,52.4,66.7,4.9,6.4,,.579,13.0,5.6,.244,,.511,11.9,87.5,.172
49,49,2020-01-30,@,ATL,L,117,127,111.1,120.6,105.3,.549,.378,.575,46.7,57.9,10.4,3.8,,.518,10.5,17.4,.390,,.546,13.4,77.3,.368
50,50,2020-02-01,@,BOS,L,95,116,99.3,121.2,95.7,.369,.393,.486,52.8,48.4,6.3,6.0,,.411,12.5,28.3,.310,,.525,9.3,79.1,.400
51,51,2020-02-03,@,MIA,L,106,137,115.2,148.9,92.0,.301,.458,.564,55.7,66.7,3.3,1.9,,.512,13.0,32.6,.253,,.659,3.0,83.3,.294
52,52,2020-02-06,@,MIL,L,101,112,96.7,107.2,104.5,.141,.455,.480,45.5,64.9,6.7,7.0,,.470,9.5,17.7,.081,,.532,12.1,81.3,.128
53,53,2020-02-07,,MEM,W,119,107,111.4,100.2,106.8,.167,.278,.616,55.6,70.8,7.5,15.3,,.611,17.2,24.4,.100,,.435,11.6,81.6,.280
54,54,2020-02-09,,CHI,W,118,111,121.5,114.3,97.1,.381,.321,.602,51.2,69.0,12.4,10.7,,.565,14.0,34.9,.274,,.557,15.9,67.4,.148
55,55,2020-02-11,,LAC,W,110,103,112.8,105.6,97.5,.221,.284,.528,54.3,56.8,3.1,11.9,,.505,5.4,22.9,.147,,.522,8.6,88.6,.100
56,56,2020-02-20,,BRK,W,112,104,107.0,99.4,94.8,.407,.256,.552,49.5,50.0,9.6,8.8,,.465,11.4,24.4,.372,,.402,12.3,71.2,.216
57,57,2020-02-22,@,MIL,L,98,119,94.4,114.6,103.8,.182,.384,.458,43.0,48.6,9.6,8.0,,.419,8.6,18.3,.152,,.604,14.9,80.0,.099
58,58,2020-02-24,,ATL,W,129,112,125.8,109.2,102.5,.341,.341,.637,52.2,60.0,8.8,8.5,,.580,9.8,23.1,.307,,.454,10.7,73.6,.247
59,59,2020-02-26,@,CLE,L,94,108,101.8,117.0,92.3,.157,.427,.494,39.2,61.1,14.1,16.7,,.478,7.8,17.0,.101,,.596,17.4,71.9,.192
60,60,2020-02-27,,NYK,W,115,106,127.6,117.7,90.1,.143,.341,.594,53.0,71.1,5.5,11.7,,.577,5.8,26.8,.110,,.554,7.9,78.6,.169
61,61,2020-03-01,@,LAC,L,130,136,132.6,138.7,98.1,.211,.453,.626,50.0,56.3,7.1,7.7,,.616,8.0,24.4,.137,,.678,9.6,81.8,.434
62,62,2020-03-03,@,LAL,L,107,120,112.6,126.3,95.0,.235,.471,.570,49.4,63.2,10.5,1.9,,.541,13.8,26.7,.176,,.610,12.2,75.0,.174
63,63,2020-03-05,@,SAC,W,125,108,126.4,109.2,98.9,.177,.385,.604,54.9,51.1,8.1,4.0,,.578,10.4,29.8,.146,,.601,16.4,88.6,.165
64,64,2020-03-07,@,GSW,L,114,118,125.5,129.9,90.9,.262,.405,.608,53.9,70.7,3.3,3.6,,.565,10.5,28.2,.226,,.606,7.0,81.1,.263
65,65,2020-03-11,,DET,W,124,106,130.9,111.9,94.7,.386,.398,.639,61.0,66.7,7.4,8.2,,.590,11.8,33.3,.313,,.530,7.8,86.0,.202
