Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
28,28,2019-12-25,@,TOR,W,118,102,46,92,.500,14,33,.424,12,14,.857,13,45,26,7,3,19,22,,38,80,.475,8,23,.348,18,22,.818,7,34,17,13,7,17,13
29,29,2019-12-27,,CLE,W,129,117,49,95,.516,14,40,.350,17,19,.895,12,43,28,4,10,11,23,,44,85,.518,9,23,.391,20,29,.690,6,38,22,7,3,11,17
30,30,2019-12-28,,TOR,L,97,113,31,78,.397,7,32,.219,28,36,.778,7,31,18,11,4,14,17,,44,84,.524,14,34,.412,11,17,.647,15,53,27,8,3,22,32
31,31,2019-12-31,@,CHO,W,109,92,44,97,.454,14,38,.368,7,10,.700,15,54,25,12,9,10,16,,34,86,.395,12,34,.353,12,16,.750,8,41,25,7,4,17,16
32,32,2020-01-03,,ATL,W,109,106,41,93,.441,6,25,.240,21,29,.724,12,54,23,9,7,12,16,,39,93,.419,16,45,.356,12,15,.800,6,42,26,6,5,14,24
33,33,2020-01-04,@,CHI,W,111,104,43,82,.524,8,19,.421,17,21,.810,13,44,22,10,5,19,22,,34,80,.425,13,34,.382,23,31,.742,11,37,23,15,5,15,22
34,34,2020-01-06,@,WAS,L,94,99,33,95,.347,8,37,.216,20,26,.769,16,55,17,7,8,16,20,,39,84,.464,7,21,.333,14,23,.609,7,47,18,8,9,14,22
35,35,2020-01-08,,SAS,L,114,129,37,89,.416,13,38,.342,27,30,.900,8,39,26,7,2,15,20,,48,87,.552,9,29,.310,24,26,.923,8,49,28,9,6,14,25
36,36,2020-01-09,@,PHI,L,98,109,38,88,.432,14,36,.389,8,8,1.000,8,38,17,8,1,14,16,,43,88,.489,11,27,.407,12,17,.706,13,48,24,6,5,12,11
37,37,2020-01-11,,NOP,W,140,105,55,100,.550,14,29,.483,16,18,.889,10,53,29,14,3,10,23,,40,100,.400,14,45,.311,11,18,.611,15,43,29,4,6,16,19
38,38,2020-01-13,,CHI,W,113,101,39,83,.470,9,23,.391,26,29,.897,10,43,28,7,6,12,19,,37,81,.457,6,25,.240,21,26,.808,7,38,16,5,5,14,22
