Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
52,52,2020-02-06,@,NYK,L,103,105,103.7,105.7,99.3,.400,.413,.584,50.0,64.7,8.1,12.5,,.513,18.5,19.4,.347,,.500,11.5,76.2,.141
53,53,2020-02-08,,MIL,L,95,111,92.4,108.0,102.8,.143,.408,.456,42.6,75.7,9.7,11.1,,.429,8.0,16.1,.112,,.532,13.8,78.3,.129
54,54,2020-02-10,,ATL,W,135,126,135.6,126.5,99.6,.232,.400,.645,59.2,66.0,9.0,9.8,,.621,8.7,34.1,.179,,.625,11.2,88.6,.182
55,55,2020-02-12,,DET,W,116,112,109.6,105.8,95.8,.188,.375,.558,49.5,77.3,12.3,14.9,,.521,10.4,19.1,.167,,.533,16.9,80.4,.152
56,56,2020-02-21,,DAL,L,106,122,105.7,121.6,100.3,.183,.413,.472,49.0,51.2,11.0,4.3,,.438,5.9,27.6,.144,,.601,13.6,80.0,.250
57,57,2020-02-24,@,BRK,W,115,113,118.3,116.3,97.2,.191,.382,.596,45.6,61.4,6.2,15.3,,.567,9.4,16.3,.157,,.563,10.8,72.3,.052
58,58,2020-02-26,@,ATL,W,130,120,126.7,117.0,102.6,.250,.320,.586,55.3,61.2,6.8,15.5,,.560,6.7,28.3,.180,,.516,7.9,81.3,.245
59,59,2020-02-28,,MIN,W,136,125,122.5,112.6,111.0,.224,.408,.632,62.1,67.9,5.4,13.7,,.602,12.2,27.0,.184,,.574,12.4,88.0,.168
60,60,2020-02-29,@,SAS,L,113,114,112.3,113.3,100.6,.274,.440,.600,56.9,68.3,8.9,9.4,,.577,16.1,27.0,.190,,.607,15.7,88.6,.143
61,61,2020-03-02,,POR,L,107,130,109.2,132.7,98.0,.229,.448,.506,44.3,78.4,3.1,3.6,,.458,5.4,20.4,.198,,.648,10.4,82.4,.182
62,62,2020-03-04,@,MIA,L,113,116,121.7,124.9,92.9,.167,.357,.627,49.3,63.6,6.5,14.3,,.601,11.7,14.3,.143,,.658,12.3,83.3,.152
63,63,2020-03-06,@,MIN,W,132,118,130.4,116.6,101.2,.369,.250,.676,55.6,60.8,4.9,8.2,,.649,9.3,18.8,.274,,.520,7.0,79.6,.163
64,64,2020-03-08,@,HOU,W,126,106,123.1,103.5,102.4,.341,.319,.602,56.3,47.7,10.7,7.1,,.555,11.8,32.5,.275,,.494,15.4,76.6,.216
65,65,2020-03-10,@,MEM,W,120,115,117.2,112.3,102.4,.239,.359,.590,51.3,72.1,9.8,6.4,,.543,12.9,27.3,.217,,.572,17.7,80.6,.368
