Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
11,11,2019-11-13,,MEM,L,117,119,43,87,.494,16,36,.444,15,19,.789,7,34,27,8,5,15,12,,48,89,.539,17,35,.486,6,9,.667,11,45,32,9,5,23,21
12,12,2019-11-15,,DET,W,109,106,43,96,.448,13,35,.371,10,16,.625,14,41,22,10,3,10,17,,40,81,.494,15,35,.429,11,11,1.000,7,42,25,3,3,19,19
13,13,2019-11-16,@,NYK,W,103,102,36,87,.414,17,48,.354,14,19,.737,12,42,22,5,3,10,18,,39,86,.453,6,20,.300,18,23,.783,13,48,22,5,1,11,21
14,14,2019-11-18,@,TOR,L,96,132,33,78,.423,15,45,.333,15,24,.625,9,37,26,3,8,19,19,,50,97,.515,20,43,.465,12,15,.800,16,53,40,13,2,10,25
15,15,2019-11-20,@,BRK,L,91,101,30,81,.370,11,33,.333,20,26,.769,8,41,17,8,3,16,23,,36,90,.400,10,39,.256,19,23,.826,13,53,19,11,1,15,21
16,16,2019-11-22,@,WAS,L,118,125,48,93,.516,14,34,.412,8,8,1.000,7,44,24,9,5,16,18,,48,91,.527,14,34,.412,15,20,.750,6,41,34,10,3,11,13
17,17,2019-11-23,,CHI,L,115,116,44,80,.550,12,28,.429,15,22,.682,10,43,26,5,7,19,17,,43,95,.453,22,47,.468,8,12,.667,13,39,27,12,3,13,20
18,18,2019-11-25,@,MIA,L,100,117,36,87,.414,9,33,.273,19,25,.760,10,35,25,11,0,13,24,,40,77,.519,13,31,.419,24,28,.857,8,49,29,9,3,18,23
19,19,2019-11-27,,DET,W,102,101,39,88,.443,7,30,.233,17,20,.850,10,41,27,3,7,3,18,,41,88,.466,10,32,.313,9,15,.600,9,46,23,2,2,8,18
20,20,2019-11-29,@,DET,W,110,107,40,83,.482,19,38,.500,11,15,.733,11,37,26,8,6,10,17,,41,83,.494,15,35,.429,10,20,.500,14,45,27,5,4,13,16
21,21,2019-11-30,@,MIL,L,96,137,37,101,.366,15,45,.333,7,8,.875,15,53,21,4,1,12,18,,54,96,.563,20,44,.455,9,15,.600,7,53,41,7,3,7,13
22,22,2019-12-02,,PHO,L,104,109,38,84,.452,7,25,.280,21,26,.808,14,53,27,4,7,19,23,,39,88,.443,9,42,.214,22,30,.733,9,37,30,12,7,7,21
