,Team,G_x,Date,Opp,W/L_x,Tm_x,Opp.1_x,ORtg_x,Pace_x,TOV%_x,ORB%_x,FT/FGA_x,FG_x,FGA_x,FG%_x,3P_x,3PA_x,3P%_x,ORB_x,TRB_x,TOV_x,PF_x,OppDefRtg
810,MIA,31,2019-12-27,IND,W,113,112,118.8,95.1,11.8,30.4,0.191,40,89,0.449,16,38,0.42100000000000004,14,56,13,12,118.8
811,MIA,32,2019-12-28,PHI,W,117,116,114.5,92.5,7.0,17.0,0.245,42,94,0.447,10,28,0.35700000000000004,8,43,8,21,114.5
812,MIA,33,2019-12-30,WAS,L,105,123,109.4,96.0,16.6,24.4,0.397,33,73,0.452,10,28,0.35700000000000004,10,44,18,22,109.4
813,MIA,34,2020-01-02,TOR,W,84,76,94.4,89.0,13.2,20.5,0.07400000000000001,33,81,0.40700000000000003,12,37,0.324,9,50,13,13,94.4
814,MIA,35,2020-01-03,ORL,L,85,105,89.2,95.3,16.6,21.3,0.225,30,80,0.375,7,37,0.18899999999999997,10,49,18,20,89.2
815,MIA,36,2020-01-05,POR,W,122,111,128.1,95.2,9.3,25.6,0.111,47,90,0.522,18,44,0.409,11,47,10,17,128.1
816,MIA,37,2020-01-08,IND,W,122,108,123.2,99.0,10.7,8.8,0.247,43,81,0.531,16,38,0.42100000000000004,3,41,11,22,123.2
817,MIA,38,2020-01-10,BRK,L,113,117,118.1,95.7,6.9,9.8,0.212,44,85,0.518,7,29,0.24100000000000002,4,40,7,20,118.1
818,MIA,39,2020-01-12,NYK,L,121,124,127.0,95.3,13.4,21.6,0.295,42,78,0.5379999999999999,14,35,0.4,8,39,14,24,127.0
819,MIA,40,2020-01-15,SAS,W,106,100,112.2,94.5,8.8,18.6,0.08,41,88,0.466,17,40,0.425,8,49,9,14,112.2
820,MIA,41,2020-01-17,OKC,W,115,108,120.3,95.6,10.4,17.1,0.226,41,84,0.488,14,36,0.389,6,45,11,23,120.3
821,MIA,42,2020-01-19,SAS,L,102,107,109.4,93.2,8.7,22.7,0.209,37,86,0.43,10,34,0.294,10,47,9,19,109.4
822,MIA,43,2020-01-20,SAC,W,118,113,110.3,96.9,18.5,13.2,0.217,42,83,0.506,16,42,0.381,5,42,21,20,110.3
823,MIA,44,2020-01-22,WAS,W,134,129,122.8,98.9,13.7,15.0,0.365,43,85,0.506,17,33,0.515,6,43,16,18,122.8
824,MIA,45,2020-01-24,LAC,L,117,122,116.5,100.5,7.8,19.6,0.258,40,93,0.43,13,44,0.295,9,45,9,19,116.5
825,MIA,46,2020-01-27,ORL,W,113,92,125.6,90.0,10.4,9.1,0.19,42,79,0.532,14,28,0.5,3,41,10,18,125.6
826,MIA,47,2020-01-28,BOS,L,101,109,104.8,96.4,8.9,22.9,0.292,33,89,0.371,9,37,0.243,11,45,10,21,104.8
827,MIA,48,2020-02-01,ORL,W,102,89,113.5,89.8,12.8,23.8,0.273,33,77,0.429,15,33,0.455,10,48,13,16,113.5
828,MIA,49,2020-02-03,PHI,W,137,106,148.9,92.0,3.0,16.7,0.294,48,85,0.565,16,32,0.5,6,35,3,18,148.9
829,MIA,50,2020-02-05,LAC,L,111,128,112.3,98.9,7.3,18.9,0.161,40,93,0.43,16,42,0.381,10,46,8,16,112.3
830,MIA,51,2020-02-07,SAC,L,97,105,100.8,96.3,18.5,18.9,0.221,34,77,0.442,12,40,0.3,7,42,20,16,100.8
831,MIA,52,2020-02-09,POR,L,109,115,107.7,101.2,11.1,25.5,0.11199999999999999,39,98,0.39799999999999996,20,49,0.408,13,49,13,22,107.7
832,MIA,53,2020-02-10,GSW,W,113,101,114.7,98.6,10.3,17.1,0.172,43,87,0.494,12,33,0.364,7,45,11,19,114.7
833,MIA,54,2020-02-12,UTA,L,101,116,103.3,97.8,10.4,12.2,0.136,38,88,0.43200000000000005,13,39,0.33299999999999996,6,37,11,22,103.3
834,MIA,55,2020-02-20,ATL,L,124,129,113.8,108.9,11.6,30.0,0.337,40,98,0.408,11,37,0.297,15,51,15,31,113.8
835,MIA,56,2020-02-22,CLE,W,124,105,126.5,98.0,14.6,12.1,0.19,45,79,0.57,19,40,0.475,4,29,15,20,126.5
836,MIA,57,2020-02-24,CLE,L,119,125,111.1,97.0,10.3,18.4,0.156,44,96,0.45799999999999996,16,42,0.381,9,49,12,22,111.1
837,MIA,58,2020-02-26,MIN,L,126,129,115.3,109.3,17.8,22.2,0.423,41,78,0.526,11,26,0.423,8,43,21,21,115.3
838,MIA,59,2020-02-28,DAL,W,126,118,130.3,96.7,8.7,16.2,0.342,41,79,0.519,17,35,0.486,6,40,9,21,130.3
839,MIA,60,2020-02-29,BRK,W,116,113,121.5,95.5,5.6,21.7,0.22,41,91,0.451,14,38,0.368,10,45,6,21,121.5
840,MIA,61,2020-03-02,MIL,W,105,89,108.9,96.4,8.7,13.0,0.151,37,86,0.43,18,37,0.486,6,46,9,19,108.9
841,MIA,62,2020-03-04,ORL,W,116,113,124.9,92.9,12.3,16.7,0.152,41,79,0.519,22,44,0.5,6,36,12,17,124.9
842,MIA,63,2020-03-06,NOP,L,104,110,101.6,102.3,13.1,20.8,0.244,37,86,0.43,9,33,0.273,10,45,15,23,101.6
843,MIA,64,2020-03-08,WAS,W,100,89,107.8,92.8,20.3,16.7,0.348,32,66,0.485,13,28,0.46399999999999997,5,46,20,25,107.8
844,MIA,65,2020-03-11,CHO,L,98,109,110.0,89.1,13.9,20.5,0.06,39,84,0.46399999999999997,15,44,0.341,9,36,14,17,110.0
845,MIL,1,2019-10-24,HOU,W,117,111,106.5,109.8,9.3,11.3,0.091,46,99,0.465,16,46,0.348,6,53,11,27,106.5
846,MIL,2,2019-10-26,MIA,L,126,131,104.0,109.8,14.1,9.8,0.287,41,94,0.436,17,54,0.315,5,47,18,32,104.0
847,MIL,3,2019-10-28,CLE,W,129,112,122.9,104.9,10.5,17.4,0.174,48,92,0.522,17,38,0.447,8,50,12,15,122.9
848,MIL,4,2019-10-30,BOS,L,105,116,102.6,102.4,13.9,11.1,0.183,38,82,0.46299999999999997,14,45,0.311,5,45,15,21,102.6
849,MIL,5,2019-11-01,ORL,W,123,91,121.1,101.5,11.4,26.8,0.129,47,93,0.505,17,47,0.36200000000000004,11,58,13,19,121.1
850,MIL,6,2019-11-02,TOR,W,115,105,116.3,98.9,9.9,22.2,0.225,41,89,0.461,13,38,0.342,10,51,11,22,116.3
851,MIL,7,2019-11-04,MIN,W,134,106,120.7,111.0,13.8,24.4,0.215,50,93,0.5379999999999999,14,39,0.359,11,57,17,20,120.7
852,MIL,8,2019-11-06,LAC,W,129,124,113.8,113.3,11.7,25.9,0.276,42,98,0.429,18,49,0.36700000000000005,14,54,15,28,113.8
853,MIL,9,2019-11-08,UTA,L,100,103,97.3,102.7,10.0,26.2,0.23199999999999998,34,95,0.358,10,36,0.278,16,54,12,26,97.3
854,MIL,10,2019-11-10,OKC,W,121,119,112.9,107.2,19.5,14.3,0.193,47,83,0.5660000000000001,11,28,0.39299999999999996,5,48,22,21,112.9
855,MIL,11,2019-11-14,CHI,W,124,115,110.6,112.1,16.8,32.7,0.386,42,88,0.47700000000000004,6,33,0.182,17,58,22,22,110.6
856,MIL,12,2019-11-16,IND,W,102,83,100.4,101.6,12.4,16.7,0.052000000000000005,43,96,0.44799999999999995,11,39,0.282,8,55,14,13,100.4
857,MIL,13,2019-11-18,CHI,W,115,101,112.7,102.0,13.3,17.8,0.293,38,82,0.46299999999999997,15,41,0.366,8,48,15,16,112.7
858,MIL,14,2019-11-20,ATL,W,135,127,121.6,111.0,15.7,19.0,0.299,46,87,0.529,17,43,0.395,8,46,19,25,121.6
859,MIL,15,2019-11-21,POR,W,137,129,128.6,106.5,9.3,36.0,0.198,50,106,0.47200000000000003,16,43,0.37200000000000005,18,58,12,20,128.6
860,MIL,16,2019-11-23,DET,W,104,90,101.4,102.5,18.6,20.9,0.107,41,84,0.488,13,37,0.35100000000000003,9,49,21,14,101.4
861,MIL,17,2019-11-25,UTA,W,122,118,121.0,100.8,7.6,29.4,0.237,43,97,0.44299999999999995,13,41,0.317,15,49,9,15,121.0
862,MIL,18,2019-11-27,ATL,W,111,102,108.2,102.6,12.3,22.2,0.193,42,88,0.47700000000000004,10,34,0.294,10,47,14,23,108.2
863,MIL,19,2019-11-29,CLE,W,119,110,121.3,98.1,11.7,25.0,0.193,45,88,0.511,12,34,0.353,11,47,13,15,121.3
864,MIL,20,2019-11-30,CHO,W,137,96,136.1,100.7,6.4,15.6,0.094,54,96,0.563,20,44,0.455,7,53,7,13,136.1
865,MIL,21,2019-12-02,NYK,W,132,88,132.1,99.9,11.5,26.3,0.233,48,86,0.5579999999999999,16,35,0.457,10,57,13,23,132.1
866,MIL,22,2019-12-04,DET,W,127,103,123.3,103.0,12.1,24.4,0.278,44,90,0.489,14,35,0.4,10,55,14,18,123.3
867,MIL,23,2019-12-06,LAC,W,119,91,112.9,105.4,12.7,26.5,0.18100000000000002,44,94,0.46799999999999997,14,36,0.389,13,53,15,23,112.9
868,MIL,24,2019-12-09,ORL,W,110,101,107.6,102.2,12.4,22.2,0.087,43,92,0.467,16,41,0.39,10,54,14,19,107.6
869,MIL,25,2019-12-11,NOP,W,127,112,118.4,107.2,12.6,12.5,0.086,50,93,0.5379999999999999,19,39,0.48700000000000004,5,43,14,17,118.4
870,MIL,26,2019-12-13,MEM,W,127,114,117.9,107.7,14.3,20.9,0.322,44,87,0.506,11,30,0.36700000000000005,9,55,17,21,117.9
871,MIL,27,2019-12-14,CLE,W,125,108,125.5,99.6,11.1,19.5,0.22399999999999998,46,85,0.541,14,37,0.37799999999999995,8,41,12,17,125.5
872,MIL,28,2019-12-16,DAL,L,116,120,110.5,104.9,6.5,25.4,0.162,44,105,0.419,11,41,0.268,15,52,8,23,110.5
873,MIL,29,2019-12-19,LAL,W,111,104,115.2,96.4,12.5,20.5,0.299,36,77,0.46799999999999997,16,39,0.41,8,40,13,25,115.2
874,MIL,30,2019-12-21,NYK,W,123,102,112.5,109.3,15.9,17.4,0.271,41,85,0.48200000000000004,18,43,0.419,8,52,19,16,112.5
875,MIL,31,2019-12-22,IND,W,117,89,115.0,101.8,7.5,29.6,0.135,44,104,0.423,15,44,0.341,16,61,9,7,115.0
876,MIL,32,2019-12-25,PHI,L,109,121,111.1,98.1,9.2,18.6,0.063,45,95,0.474,13,33,0.39399999999999996,8,47,10,15,111.1
877,MIL,33,2019-12-27,ATL,W,112,86,104.8,106.8,15.7,13.6,0.099,46,91,0.505,11,28,0.39299999999999996,6,56,18,13,104.8
878,MIL,34,2019-12-28,ORL,W,111,100,111.1,99.9,20.0,32.6,0.14300000000000002,43,84,0.512,13,37,0.35100000000000003,14,58,23,13,111.1
879,MIL,35,2019-12-30,CHI,W,123,102,120.9,101.7,14.5,25.6,0.23800000000000002,46,84,0.5479999999999999,11,32,0.344,10,59,16,17,120.9
880,MIL,36,2020-01-01,MIN,W,106,104,98.6,107.5,13.9,22.2,0.18100000000000002,40,94,0.426,9,36,0.25,12,60,17,22,98.6
881,MIL,37,2020-01-04,SAS,W,127,118,124.7,101.8,8.1,15.2,0.276,43,87,0.494,17,45,0.37799999999999995,7,49,9,22,124.7
882,MIL,38,2020-01-06,SAS,L,104,126,108.4,95.9,7.3,18.5,0.13699999999999998,38,95,0.4,15,45,0.33299999999999996,10,38,8,15,108.4
883,MIL,39,2020-01-08,GSW,W,107,98,105.5,101.4,8.2,11.1,0.322,35,87,0.402,9,41,0.22,5,47,9,19,105.5
884,MIL,40,2020-01-10,SAC,W,127,106,115.6,109.8,9.2,15.2,0.242,47,95,0.495,10,39,0.256,7,52,11,12,115.6
885,MIL,41,2020-01-11,POR,W,122,101,112.5,108.4,8.2,20.0,0.136,47,103,0.456,14,38,0.368,10,60,10,16,112.5
886,MIL,42,2020-01-14,NYK,W,128,102,117.3,109.1,11.8,17.8,0.25,45,92,0.489,15,36,0.41700000000000004,8,59,14,22,117.3
887,MIL,43,2020-01-16,BOS,W,128,123,122.9,104.1,8.8,17.5,0.299,43,87,0.494,16,31,0.516,7,50,10,22,122.9
888,MIL,44,2020-01-18,BRK,W,117,97,107.1,109.2,17.2,12.5,0.11199999999999999,45,89,0.506,17,37,0.45899999999999996,5,54,20,16,107.1
889,MIL,45,2020-01-20,CHI,W,111,98,104.2,106.6,20.9,8.6,0.13,45,77,0.584,11,26,0.423,3,48,23,15,104.2
890,MIL,46,2020-01-24,CHO,W,116,103,115.8,100.2,13.3,27.9,0.207,44,87,0.506,10,36,0.278,12,53,15,22,115.8
891,MIL,47,2020-01-28,WAS,W,151,131,144.3,104.7,11.7,31.4,0.35600000000000004,50,90,0.556,19,37,0.514,11,46,14,26,144.3
892,MIL,48,2020-01-31,DEN,L,115,127,105.6,108.9,10.9,14.0,0.179,43,95,0.45299999999999996,12,40,0.3,7,46,13,14,105.6
893,MIL,49,2020-02-02,PHO,W,129,108,121.1,106.5,12.8,32.0,0.18600000000000003,48,97,0.495,15,38,0.395,16,60,16,25,121.1
894,MIL,50,2020-02-04,NOP,W,120,108,103.4,116.1,13.4,16.3,0.127,48,102,0.47100000000000003,11,36,0.306,8,53,17,19,103.4
895,MIL,51,2020-02-06,PHI,W,112,101,107.2,104.5,12.1,18.8,0.128,44,94,0.46799999999999997,12,37,0.324,9,60,14,18,107.2
896,MIL,52,2020-02-08,ORL,W,111,95,108.0,102.8,13.8,21.7,0.129,42,93,0.452,15,39,0.385,10,62,16,11,108.0
897,MIL,53,2020-02-10,SAC,W,123,111,112.5,109.3,10.9,17.0,0.198,43,96,0.44799999999999995,18,42,0.429,8,55,13,18,112.5
898,MIL,54,2020-02-12,IND,L,111,118,108.0,102.8,14.3,23.4,0.264,37,91,0.40700000000000003,13,37,0.35100000000000003,11,44,17,21,108.0
899,MIL,55,2020-02-20,DET,W,126,106,123.1,102.4,6.3,17.0,0.237,47,93,0.505,10,33,0.303,8,41,7,15,123.1
900,MIL,56,2020-02-22,PHI,W,119,98,114.6,103.8,14.9,20.0,0.099,48,91,0.527,14,41,0.341,8,57,17,16,114.6
901,MIL,57,2020-02-24,WAS,W,137,134,116.6,106.4,17.7,10.3,0.256,49,86,0.57,17,37,0.45899999999999996,4,45,21,28,116.6
902,MIL,58,2020-02-25,TOR,W,108,97,105.0,102.8,11.5,19.0,0.35700000000000004,32,84,0.381,14,42,0.33299999999999996,8,53,13,19,105.0
903,MIL,59,2020-02-28,OKC,W,133,86,124.6,106.8,13.8,31.1,0.12,50,100,0.5,21,45,0.467,14,66,17,21,124.6
904,MIL,60,2020-03-01,CHO,W,93,85,97.4,95.5,14.3,30.0,0.184,35,87,0.402,7,31,0.226,15,61,16,11,97.4
905,MIL,61,2020-03-02,MIA,L,89,105,92.3,96.4,12.1,16.7,0.14,35,86,0.40700000000000003,7,34,0.20600000000000002,8,48,13,18,92.3
906,MIL,62,2020-03-04,IND,W,119,100,111.6,106.7,13.4,25.6,0.213,43,94,0.457,13,46,0.28300000000000003,11,56,16,14,111.6
907,MIL,63,2020-03-06,LAL,L,103,113,92.7,111.1,16.1,10.6,0.191,37,89,0.41600000000000004,12,43,0.27899999999999997,5,45,19,32,92.7
908,MIL,64,2020-03-08,PHO,L,131,140,125.5,104.4,8.8,15.2,0.168,51,95,0.537,13,33,0.39399999999999996,7,36,10,29,125.5
909,MIL,65,2020-03-09,DEN,L,95,109,92.8,102.3,14.8,20.8,0.133,34,90,0.37799999999999995,15,50,0.3,11,48,17,15,92.8
910,MIN,1,2019-10-23,BRK,W,127,126,109.3,105.2,9.8,24.0,0.204,46,108,0.426,13,43,0.302,12,52,13,22,109.3
911,MIN,2,2019-10-25,CHO,W,121,99,116.4,103.9,12.5,28.3,0.253,43,91,0.473,12,38,0.316,13,52,15,21,116.4
912,MIN,3,2019-10-27,MIA,W,116,109,111.7,103.9,13.2,29.2,0.275,39,91,0.429,13,45,0.289,14,46,16,17,111.7
913,MIN,4,2019-10-30,PHI,L,95,117,89.4,106.2,18.4,13.0,0.259,32,81,0.395,10,35,0.28600000000000003,6,34,21,21,89.4
914,MIN,5,2019-11-02,WAS,W,131,109,113.4,115.5,17.1,8.8,0.128,51,94,0.5429999999999999,17,39,0.436,3,47,21,23,113.4
915,MIN,6,2019-11-04,MIL,L,106,134,95.5,111.0,11.7,22.0,0.184,37,103,0.359,13,43,0.302,13,47,15,23,95.5
916,MIN,7,2019-11-06,MEM,L,121,137,113.2,106.9,9.3,19.6,0.198,43,96,0.44799999999999995,16,45,0.35600000000000004,10,36,11,22,113.2
917,MIN,8,2019-11-08,GSW,W,125,119,107.3,105.5,12.7,35.7,0.18,48,111,0.43200000000000005,9,36,0.25,20,59,18,23,107.3
918,MIN,9,2019-11-10,DEN,L,98,100,91.3,97.2,9.7,25.9,0.247,34,97,0.35100000000000003,6,45,0.133,15,53,12,23,91.3
919,MIN,10,2019-11-11,DET,W,120,114,120.3,99.8,14.1,28.9,0.16899999999999998,45,89,0.506,15,34,0.441,11,45,16,23,120.3
920,MIN,11,2019-11-13,SAS,W,129,114,127.0,101.6,8.6,27.7,0.308,45,91,0.495,11,34,0.324,13,50,10,25,127.0
921,MIN,12,2019-11-15,WAS,L,116,137,105.3,110.2,16.4,19.1,0.23600000000000002,42,89,0.47200000000000003,11,37,0.297,9,43,20,20,105.3
922,MIN,13,2019-11-16,HOU,L,105,125,108.2,97.1,16.1,31.7,0.20199999999999999,38,84,0.452,12,38,0.316,13,46,18,20,108.2
923,MIN,14,2019-11-18,UTA,W,112,102,105.2,106.5,13.3,10.9,0.18,41,89,0.461,14,38,0.368,5,51,15,25,105.2
924,MIN,15,2019-11-20,UTA,L,95,103,99.6,95.3,11.7,24.0,0.124,35,89,0.39299999999999996,14,45,0.311,12,51,13,20,99.6
925,MIN,16,2019-11-23,PHO,L,98,100,97.0,101.0,12.4,17.0,0.11,38,91,0.418,12,42,0.28600000000000003,9,57,14,23,97.0
926,MIN,17,2019-11-25,ATL,W,125,113,118.5,105.5,10.9,29.8,0.311,41,90,0.456,15,35,0.429,14,47,13,25,118.5
927,MIN,18,2019-11-27,SAS,W,113,101,113.2,99.9,10.2,15.6,0.247,37,85,0.435,18,40,0.45,7,53,11,19,113.2
928,MIN,19,2019-12-01,MEM,L,107,115,102.4,104.5,13.7,20.8,0.353,33,85,0.38799999999999996,11,36,0.306,10,53,16,21,102.4
929,MIN,20,2019-12-04,DAL,L,114,121,121.5,93.8,10.7,31.9,0.258,37,89,0.41600000000000004,17,38,0.447,15,44,12,21,121.5
930,MIN,21,2019-12-06,OKC,L,127,139,122.1,94.2,11.0,25.0,0.146,50,96,0.521,13,38,0.342,10,36,13,29,122.1
931,MIN,22,2019-12-08,LAL,L,125,142,123.4,101.3,13.6,16.2,0.262,44,84,0.524,15,37,0.405,6,31,15,18,123.4
932,MIN,23,2019-12-09,PHO,L,109,125,110.2,98.9,14.1,26.8,0.271,40,85,0.47100000000000003,6,22,0.273,11,45,16,23,110.2
933,MIN,24,2019-12-11,UTA,L,116,127,121.2,95.7,9.7,30.6,0.231,40,91,0.44,15,41,0.366,15,42,11,19,121.2
934,MIN,25,2019-12-13,LAC,L,117,124,108.9,107.4,15.1,15.9,0.365,38,85,0.447,10,41,0.244,7,39,18,26,108.9
935,MIN,26,2019-12-18,NOP,L,99,107,98.9,100.1,8.6,21.4,0.179,36,95,0.379,10,39,0.256,12,43,10,18,98.9
936,MIN,27,2019-12-20,DEN,L,100,109,104.7,95.6,12.4,32.0,0.207,36,87,0.414,10,42,0.23800000000000002,16,46,14,15,104.7
937,MIN,28,2019-12-21,POR,L,106,113,104.7,101.2,14.5,17.5,0.172,38,87,0.43700000000000006,15,37,0.405,7,39,16,18,104.7
938,MIN,29,2019-12-23,GSW,L,104,113,100.3,103.6,13.8,17.6,0.264,35,87,0.402,11,34,0.324,9,40,16,18,100.3
939,MIN,30,2019-12-26,SAC,W,105,104,93.7,92.7,10.0,21.5,0.221,36,104,0.34600000000000003,10,46,0.217,14,65,13,20,93.7
940,MIN,31,2019-12-28,CLE,L,88,94,85.4,103.1,15.1,23.3,0.151,33,93,0.355,8,37,0.21600000000000003,14,40,18,29,85.4
941,MIN,32,2019-12-30,BRK,W,122,115,103.5,106.7,10.7,17.7,0.20199999999999999,42,104,0.40399999999999997,17,44,0.386,11,60,14,22,103.5
942,MIN,33,2020-01-01,MIL,L,104,106,96.8,107.5,9.6,11.1,0.231,34,91,0.374,15,46,0.326,6,48,11,25,96.8
943,MIN,34,2020-01-02,GSW,W,99,84,105.4,93.9,10.5,32.1,0.105,38,95,0.4,13,43,0.302,17,52,12,20,105.4
944,MIN,35,2020-01-05,CLE,W,118,103,119.0,99.2,13.7,30.4,0.105,47,95,0.495,14,38,0.368,14,43,16,19,119.0
945,MIN,36,2020-01-07,MEM,L,112,119,108.6,103.1,15.4,22.2,0.18899999999999997,40,90,0.444,15,47,0.319,10,40,18,23,108.6
946,MIN,37,2020-01-09,POR,W,116,102,118.4,98.0,12.5,35.7,0.16899999999999998,44,89,0.494,13,32,0.406,15,56,14,28,118.4
947,MIN,38,2020-01-11,HOU,L,109,139,97.2,112.2,14.0,22.0,0.253,36,95,0.379,13,48,0.271,13,44,18,18,97.2
948,MIN,39,2020-01-13,OKC,L,104,117,105.4,98.7,8.2,17.0,0.17600000000000002,38,91,0.418,12,35,0.34299999999999997,9,37,9,21,105.4
949,MIN,40,2020-01-15,IND,L,99,104,101.2,97.9,13.6,20.8,0.136,38,88,0.43200000000000005,11,28,0.39299999999999996,10,45,15,14,101.2
950,MIN,41,2020-01-17,IND,L,114,116,114.3,99.8,11.8,15.9,0.193,40,88,0.455,17,39,0.436,7,36,13,19,114.3
951,MIN,42,2020-01-18,TOR,L,112,122,106.3,105.4,13.8,25.5,0.23399999999999999,38,94,0.40399999999999997,14,50,0.28,12,49,17,18,106.3
952,MIN,43,2020-01-20,DEN,L,100,107,107.3,93.2,8.5,21.6,0.121,38,91,0.418,13,42,0.31,11,42,9,11,107.3
953,MIN,44,2020-01-22,CHI,L,110,117,109.2,100.8,15.7,20.8,0.151,41,86,0.47700000000000004,15,44,0.341,10,43,18,25,109.2
954,MIN,45,2020-01-24,HOU,L,124,131,114.9,107.9,13.7,30.2,0.17300000000000001,48,98,0.49,11,32,0.344,13,51,17,26,114.9
955,MIN,46,2020-01-25,OKC,L,104,113,104.2,99.8,11.7,14.9,0.133,40,90,0.444,12,43,0.27899999999999997,7,41,13,21,104.2
956,MIN,47,2020-01-27,SAC,L,129,133,118.2,98.8,16.2,22.2,0.225,43,89,0.483,23,46,0.5,10,45,20,27,118.2
957,MIN,48,2020-02-01,LAC,L,106,118,99.5,106.5,14.5,13.6,0.369,34,84,0.405,7,39,0.179,6,44,17,20,99.5
958,MIN,49,2020-02-03,SAC,L,109,113,114.3,95.4,14.1,34.1,0.259,37,85,0.435,13,38,0.342,14,45,16,25,114.3
959,MIN,50,2020-02-05,ATL,L,120,127,111.2,107.9,13.4,14.0,0.231,45,91,0.495,9,35,0.257,6,33,16,21,111.2
960,MIN,51,2020-02-08,LAC,W,142,115,136.0,104.4,10.4,20.5,0.126,52,95,0.547,26,44,0.591,9,46,12,21,136.0
961,MIN,52,2020-02-10,TOR,L,126,137,115.9,108.7,18.5,23.8,0.349,39,86,0.45299999999999996,18,40,0.45,10,38,23,19,115.9
962,MIN,53,2020-02-12,CHO,L,108,115,106.2,101.7,9.1,25.9,0.158,39,101,0.386,14,49,0.28600000000000003,14,48,11,19,106.2
963,MIN,54,2020-02-21,BOS,L,117,127,114.4,102.3,7.1,16.0,0.337,36,89,0.40399999999999997,15,42,0.35700000000000004,8,43,8,27,114.4
964,MIN,55,2020-02-23,DEN,L,116,128,110.9,104.6,12.7,21.4,0.244,40,90,0.444,14,40,0.35,9,38,15,16,110.9
965,MIN,56,2020-02-24,DAL,L,123,139,111.8,110.0,9.1,14.9,0.253,42,95,0.442,15,42,0.35700000000000004,7,42,11,22,111.8
966,MIN,57,2020-02-26,MIA,W,129,126,118.1,109.3,13.6,12.5,0.198,47,91,0.516,17,46,0.37,5,33,16,35,118.1
967,MIN,58,2020-02-28,ORL,L,125,136,112.6,111.0,12.4,12.0,0.168,46,95,0.484,17,44,0.386,6,33,15,20,112.6
968,MIN,59,2020-03-01,DAL,L,91,111,85.7,106.2,11.0,21.9,0.061,36,99,0.364,13,42,0.31,14,57,13,17,85.7
969,MIN,60,2020-03-03,NOP,W,139,134,125.9,110.4,13.1,24.4,0.175,54,97,0.557,14,34,0.41200000000000003,10,42,16,22,125.9
970,MIN,61,2020-03-04,CHI,W,115,108,118.3,97.2,15.6,24.4,0.198,40,81,0.494,19,43,0.442,10,43,17,15,118.3
971,MIN,62,2020-03-06,ORL,L,118,132,116.6,101.2,7.0,20.4,0.163,46,98,0.469,10,37,0.27,10,36,8,21,116.6
972,MIN,63,2020-03-08,NOP,L,107,120,93.5,114.5,13.6,17.0,0.266,37,94,0.39399999999999996,8,33,0.242,9,42,17,23,93.5
973,MIN,64,2020-03-10,HOU,L,111,117,110.5,100.4,16.2,22.2,0.205,40,83,0.48200000000000004,14,35,0.4,8,41,18,20,110.5
974,NYK,1,2019-10-23,SAS,L,111,120,101.9,108.9,12.1,10.9,0.138,44,94,0.46799999999999997,10,30,0.33299999999999996,5,39,14,32,101.9
975,NYK,2,2019-10-25,BRK,L,109,113,101.6,107.3,21.8,20.5,0.198,38,81,0.469,17,25,0.68,9,39,26,31,101.6
976,NYK,3,2019-10-26,BOS,L,95,118,93.3,101.9,19.2,32.7,0.317,31,82,0.37799999999999995,7,27,0.259,16,55,23,26,93.3
977,NYK,4,2019-10-28,CHI,W,105,98,111.5,94.2,13.9,45.5,0.22,38,91,0.418,9,29,0.31,25,63,17,19,111.5
978,NYK,5,2019-10-30,ORL,L,83,95,95.7,86.8,10.8,20.8,0.171,31,82,0.37799999999999995,7,31,0.226,10,44,11,15,95.7
979,NYK,6,2019-11-01,BOS,L,102,104,105.3,96.9,11.3,28.1,0.151,37,93,0.39799999999999996,14,38,0.368,16,51,13,23,105.3
980,NYK,7,2019-11-03,SAC,L,92,113,95.4,96.4,12.2,18.4,0.25,32,80,0.4,8,31,0.258,9,38,13,23,95.4
981,NYK,8,2019-11-06,DET,L,102,122,106.6,95.7,12.7,12.5,0.163,39,80,0.488,11,25,0.44,5,30,13,20,106.6
982,NYK,9,2019-11-08,DAL,W,106,102,105.6,100.3,10.5,25.9,0.20199999999999999,37,89,0.41600000000000004,14,28,0.5,14,56,12,20,105.6
983,NYK,10,2019-11-10,CLE,L,87,108,88.6,98.2,17.8,32.1,0.18600000000000003,31,86,0.36,9,31,0.29,17,52,21,26,88.6
984,NYK,11,2019-11-12,CHI,L,102,120,99.5,102.5,15.0,26.0,0.22699999999999998,36,88,0.409,10,32,0.313,13,38,18,28,99.5
985,NYK,12,2019-11-14,DAL,W,106,103,111.2,95.4,13.2,31.9,0.096,42,94,0.447,13,30,0.433,15,53,15,27,111.2
986,NYK,13,2019-11-16,CHO,L,102,103,112.3,90.8,10.3,30.2,0.209,39,86,0.45299999999999996,6,20,0.3,13,48,11,21,112.3
987,NYK,14,2019-11-18,CLE,W,123,105,127.6,96.4,5.8,38.0,0.276,44,98,0.449,8,23,0.348,19,47,7,24,127.6
988,NYK,15,2019-11-20,PHI,L,104,109,107.5,96.7,13.4,17.1,0.131,40,84,0.47600000000000003,13,25,0.52,7,42,14,25,107.5
989,NYK,16,2019-11-23,SAS,L,104,111,105.6,98.5,9.9,20.8,0.09699999999999999,40,93,0.43,15,40,0.375,10,37,11,22,105.6
990,NYK,17,2019-11-24,BRK,L,101,103,109.5,92.2,15.5,24.3,0.113,37,80,0.46299999999999997,18,35,0.514,9,43,16,29,109.5
