Rk ATL,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,Rk ATL,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
18,18,2019-11-25,@,CHI,W,117,94,116.4,93.5,100.5,0.247,0.303,0.593,59.8,50,8,10.6,,0.562,13.2,31,0.191,,0.471,15.2,84,0.151,18,18,2019-11-25,@,CHI,W,117,94,46,89,0.517,8,27,0.296,17,22,0.773,13,55,23,8,5,15,20
19,19,2019-11-27,,OKC,W,136,119,134.9,118,100.8,0.255,0.319,0.65,58.7,46.9,3,1.9,,0.596,7.9,25,0.255,,0.506,5.4,84.6,0.341,19,19,2019-11-27,,OKC,W,136,119,49,94,0.521,14,30,0.467,24,24,1,10,54,23,3,1,9,32
20,20,2019-11-29,,CHI,W,107,103,106.4,102.4,100.6,0.333,0.357,0.555,51,52.6,6,19.6,,0.512,11.9,18.2,0.25,,0.457,9.5,78.8,0.181,20,20,2019-11-29,,CHI,W,107,103,38,84,0.452,10,30,0.333,21,28,0.75,8,49,20,6,11,13,21
21,21,2019-12-03,@,LAC,L,97,117,97.9,118.1,99.1,0.165,0.297,0.497,50,51.3,5,10,,0.467,11.8,24,0.132,,0.548,8.7,77.1,0.149,21,21,2019-12-03,@,LAC,L,97,117,39,91,0.429,7,27,0.259,12,15,0.8,12,49,20,5,6,13,23
22,22,2019-12-04,,SAC,W,127,116,128.3,117.2,99,0.25,0.381,0.681,49.4,59.6,6.1,16.4,,0.655,11.4,16.2,0.202,,0.521,8.7,74,0.179,22,22,2019-12-04,,SAC,W,127,116,47,84,0.56,16,32,0.5,17,21,0.81,6,43,28,6,10,12,18
23,23,2019-12-06,,LAL,L,113,136,103.4,124.4,109.3,0.337,0.395,0.572,43,51.3,8.2,8.2,,0.512,13.2,8.7,0.291,,0.641,13.9,90.9,0.318,23,23,2019-12-06,,LAL,L,113,136,39,86,0.453,10,34,0.294,25,29,0.862,4,34,20,9,4,15,25
24,24,2019-12-08,,OKC,L,96,108,102.2,115,93.9,0.18,0.33,0.445,48.6,44.4,7.5,15.1,,0.405,6.9,30.5,0.15,,0.476,9.1,71.7,0.318,24,24,2019-12-08,,OKC,L,96,108,36,100,0.36,9,33,0.273,15,18,0.833,18,51,16,7,8,8,26
25,25,2019-12-10,,NYK,W,115,87,115.4,87.3,99.6,0.267,0.456,0.572,55.2,51.3,6,13.2,,0.528,10.7,23.4,0.222,,0.39,9.7,81,0.176,25,25,2019-12-10,,NYK,W,115,87,39,90,0.433,17,41,0.415,20,24,0.833,11,58,20,6,7,12,21
26,26,2019-12-12,@,DEN,L,99,114,111,127.8,89.2,0.128,0.349,0.545,42.2,53.7,4.5,13.5,,0.529,8.1,17.5,0.093,,0.58,9.4,65.1,0.136,26,26,2019-12-12,@,DEN,L,99,114,41,86,0.477,9,30,0.3,8,11,0.727,7,35,22,4,7,8,16
27,27,2019-12-16,@,PHO,W,111,110,107.7,106.7,103,0.238,0.405,0.598,48.2,52.5,8.7,16.1,,0.56,17.7,21.4,0.202,,0.522,16.9,74.4,0.178,27,27,2019-12-16,@,PHO,W,111,110,40,84,0.476,14,34,0.412,17,20,0.85,9,41,21,9,9,20,27
28,28,2019-12-18,,GSW,W,122,112,120.4,110.5,101.4,0.289,0.32,0.558,53.3,43.2,5.9,12.3,,0.5,8.4,29.8,0.258,,0.476,6.6,71.7,0.136,28,28,2019-12-18,,GSW,W,122,112,44,97,0.454,9,31,0.29,25,28,0.893,14,57,19,6,8,10,22
29,29,2019-12-20,,ORL,W,118,103,115.2,100.6,102.4,0.226,0.429,0.639,52.9,38.1,3.9,14.1,,0.601,17.8,26.8,0.202,,0.401,7.8,70.5,0.17,29,29,2019-12-20,,ORL,W,118,103,42,84,0.5,17,36,0.472,17,19,0.895,11,54,16,4,11,20,24
30,30,2019-12-21,,MIN,W,113,106,111.6,104.7,101.2,0.266,0.372,0.538,53.6,47.5,8.9,26,,0.495,11.8,27.3,0.213,,0.523,14.5,82.5,0.172,30,30,2019-12-21,,MIN,W,113,106,40,94,0.426,13,35,0.371,20,25,0.8,12,45,19,9,13,14,21
31,31,2019-12-23,,NOP,L,94,102,95.5,103.6,98.5,0.198,0.319,0.475,46.6,45.9,6.1,10.3,,0.429,10,16,0.176,,0.489,10.7,75.5,0.118,31,31,2019-12-23,,NOP,L,94,102,37,91,0.407,4,29,0.138,16,18,0.889,8,48,17,6,6,11,17
32,32,2019-12-26,@,UTA,L,115,121,121.3,127.6,94.8,0.213,0.382,0.591,51.2,32.6,4.2,2.2,,0.567,11,24.4,0.157,,0.654,9.9,82.1,0.185,32,32,2019-12-26,@,UTA,L,115,121,43,89,0.483,15,34,0.441,14,19,0.737,11,43,14,4,1,12,21
33,33,2019-12-28,,LAL,L,120,128,119.4,127.3,100.5,0.314,0.407,0.613,47,43.9,4,13.6,,0.564,14,21.4,0.267,,0.577,8,73.2,0.253,33,33,2019-12-28,,LAL,L,120,128,41,86,0.477,15,35,0.429,23,27,0.852,9,39,18,4,8,16,22
34,34,2019-12-30,,PHO,L,116,122,118.3,124.4,98.1,0.188,0.354,0.558,48.8,54.5,5.1,5.8,,0.531,7.1,22.7,0.146,,0.549,8.1,76.2,0.228,34,34,2019-12-30,,PHO,L,116,122,44,96,0.458,14,34,0.412,14,18,0.778,10,42,24,5,4,8,19
35,35,2020-01-01,@,NYK,L,93,117,94.4,118.8,98.5,0.16,0.34,0.462,46.1,45.9,4.1,8.1,,0.447,7.4,17.9,0.096,,0.551,6.3,80.4,0.092,35,35,2020-01-01,@,NYK,L,93,117,37,94,0.394,10,32,0.313,9,15,0.6,10,47,17,4,5,8,11
36,36,2020-01-03,@,WAS,W,122,103,129,108.9,94.6,0.375,0.284,0.595,50,35.6,6.3,12.3,,0.545,6.4,28.9,0.295,,0.483,10.6,68.2,0.178,36,36,2020-01-03,@,WAS,W,122,103,45,88,0.511,6,25,0.24,26,33,0.788,11,41,16,6,7,7,21
37,37,2020-01-05,@,MIA,L,111,122,116.5,128.1,95.2,0.23,0.425,0.579,46,52.5,5.2,8.7,,0.534,9.5,18.2,0.207,,0.622,9.3,74.4,0.111,37,37,2020-01-05,@,MIA,L,111,122,40,87,0.46,13,37,0.351,18,20,0.9,8,40,21,5,4,10,15
38,38,2020-01-07,@,TOR,W,101,99,105.2,103.1,96,0.159,0.398,0.536,44.1,60.5,6.2,20.4,,0.506,9.6,14.9,0.136,,0.443,11.1,69.1,0.146,38,38,2020-01-07,@,TOR,W,101,99,38,88,0.432,13,35,0.371,12,14,0.857,7,45,23,6,11,10,15
39,39,2020-01-09,@,MIN,L,102,116,104.1,118.4,98,0.323,0.385,0.465,42.3,40,9.2,10.5,,0.422,8.4,25.5,0.219,,0.567,12.5,64.3,0.169,39,39,2020-01-09,@,MIN,L,102,116,35,96,0.365,11,37,0.297,21,31,0.677,14,41,14,9,6,10,21
40,40,2020-01-11,,MIL,L,101,122,93.1,112.5,108.4,0.221,0.379,0.484,44.4,45.9,5.5,6.2,,0.442,11.1,13.8,0.179,,0.524,8.2,80,0.136,40,40,2020-01-11,,MIL,L,101,122,37,95,0.389,10,36,0.278,17,21,0.81,8,48,17,6,4,13,20
41,41,2020-01-13,,CHO,W,115,112,122.3,119.1,94,0.229,0.446,0.629,52.8,61.9,4.3,9.6,,0.602,12.5,22,0.181,,0.544,7.6,79.2,0.156,41,41,2020-01-13,,CHO,W,115,112,42,83,0.506,16,37,0.432,15,19,0.789,9,47,26,4,5,13,21
42,42,2020-01-15,@,HOU,W,117,107,114.7,104.9,102,0.305,0.379,0.543,53.7,53.7,5.9,8.5,,0.489,6.1,24,0.253,,0.479,10.2,79.3,0.156,42,42,2020-01-15,@,HOU,W,117,107,41,95,0.432,11,36,0.306,24,29,0.828,12,58,22,6,4,7,19
43,43,2020-01-17,@,DAL,L,112,120,115.3,123.5,97.2,0.259,0.353,0.591,48.2,56.8,6.2,11.9,,0.571,11.2,21.1,0.176,,0.551,11.4,71.1,0.247,43,43,2020-01-17,@,DAL,L,112,120,44,85,0.518,9,30,0.3,15,22,0.682,8,40,25,6,5,12,22
44,44,2020-01-18,@,OKC,L,106,119,109.3,122.6,97,0.231,0.352,0.529,45.5,28.2,7.2,11.5,,0.495,10.7,25,0.176,,0.56,10.8,70,0.313,44,44,2020-01-18,@,OKC,L,106,119,39,91,0.429,12,32,0.375,16,21,0.762,12,40,11,7,7,12,28
45,45,2020-01-20,,GSW,W,129,124,116.4,111.9,100.3,0.3,0.44,0.57,47.4,47.7,3.6,13.8,,0.51,9.6,22.6,0.27,,0.453,6.7,68.9,0.164,45,45,2020-01-20,,GSW,W,129,124,44,100,0.44,14,44,0.318,27,30,0.9,12,54,21,4,11,12,19
46,46,2020-01-23,,DAL,L,125,133,129.4,137.7,96.6,0.165,0.429,0.64,51.2,43.5,4.1,8.7,,0.621,10.9,27.5,0.132,,0.634,7.2,72.7,0.161,46,46,2020-01-23,,DAL,L,125,133,46,91,0.505,21,39,0.538,12,15,0.8,11,43,20,4,4,12,20
47,47,2020-01-26,,IND,W,139,129,138.7,128.8,100.2,0.278,0.389,0.688,58.1,55.1,1,10.8,,0.656,12.9,32.4,0.233,,0.586,5.5,83.8,0.215,47,47,2020-01-26,,IND,W,139,129,49,90,0.544,20,35,0.571,21,25,0.84,12,43,27,1,7,15,21
48,48,2020-01-29,,HOU,W,125,112,118,105.7,105.9,0.303,0.404,0.62,56.2,52.2,7.6,17,,0.59,15.1,25,0.225,,0.516,12.8,81.6,0.16,48,48,2020-01-29,,HOU,W,125,112,46,89,0.517,13,36,0.361,20,27,0.741,10,50,24,8,8,18,20
49,49,2020-01-31,@,LAL,W,127,119,121.1,113.5,104.9,0.216,0.371,0.598,39.2,51,9.5,12.5,,0.572,4.5,12.2,0.165,,0.526,14.2,64.2,0.188,49,49,2020-01-31,@,LAL,W,127,119,49,97,0.505,13,36,0.361,16,21,0.762,6,40,25,10,8,5,22
50,50,2020-02-01,,UTA,W,124,107,132.1,114,93.9,0.196,0.315,0.62,58,42.6,4.3,9.4,,0.592,10.7,35,0.163,,0.521,8.4,77.1,0.096,50,50,2020-02-01,,UTA,W,124,107,47,92,0.511,15,29,0.517,15,18,0.833,14,51,20,4,5,12,19
51,51,2020-02-04,@,DEN,L,99,127,101,129.6,98,0.242,0.341,0.492,41.9,44.4,5.1,10.7,,0.445,8.2,19.1,0.198,,0.606,11.4,69.2,0.2,51,51,2020-02-04,@,DEN,L,99,127,36,91,0.396,9,31,0.29,18,22,0.818,9,36,16,5,6,9,22
52,52,2020-02-06,,SAS,W,125,117,127.1,118.9,98.4,0.13,0.402,0.642,56.2,57.1,2,9.4,,0.63,11,22.5,0.098,,0.5,3.7,83.7,0.272,52,52,2020-02-06,,SAS,W,125,117,49,92,0.533,18,37,0.486,9,12,0.75,9,50,28,2,6,12,19
53,53,2020-02-07,@,UTA,L,114,117,112.5,115.5,101.3,0.144,0.412,0.553,43.4,31.8,8.9,6.6,,0.541,8,18.9,0.093,,0.549,12.9,71.7,0.187,53,53,2020-02-07,@,UTA,L,114,117,44,97,0.454,17,40,0.425,9,14,0.643,10,43,14,9,4,9,18
54,54,2020-02-09,,MIA,W,115,109,113.6,107.7,101.2,0.259,0.494,0.607,46.7,50,8.9,12.2,,0.582,12.9,12.2,0.188,,0.5,11.1,74.5,0.112,54,54,2020-02-09,,MIA,W,115,109,40,85,0.471,19,42,0.452,16,22,0.727,5,43,20,9,6,14,22
55,55,2020-02-11,@,NOP,L,117,138,112.7,133,103.8,0.301,0.312,0.555,44.4,47.7,4.8,5.2,,0.511,11.7,25,0.237,,0.609,10.9,66.7,0.283,55,55,2020-02-11,@,NOP,L,117,138,44,93,0.473,7,29,0.241,22,28,0.786,12,40,21,5,3,14,26
56,56,2020-02-12,@,MEM,L,104,111,104.3,111.4,99.7,0.247,0.381,0.483,47.2,58.3,7,4.2,,0.438,9.3,27.6,0.196,,0.505,10.3,70,0.158,56,56,2020-02-12,@,MEM,L,104,111,36,97,0.371,13,37,0.351,19,24,0.792,16,51,21,7,3,11,16
57,57,2020-02-21,,NOP,L,115,128,110,122.4,104.5,0.266,0.287,0.548,50,46.5,6.7,18,,0.511,11.8,26,0.202,,0.643,14.7,78.6,0.238,57,57,2020-02-21,,NOP,L,115,128,43,94,0.457,10,27,0.37,19,25,0.76,13,46,20,7,9,14,22
58,58,2020-02-23,,DET,W,107,104,116.7,113.5,91.7,0.226,0.357,0.579,48.2,48.8,6.5,9.8,,0.565,9.8,21.4,0.143,,0.494,10.4,74.4,0.221,58,58,2020-02-23,,DET,W,107,104,41,84,0.488,13,30,0.433,12,19,0.632,9,41,20,6,5,10,18
59,59,2020-02-25,,BOS,L,106,118,104.9,116.8,101,0.271,0.365,0.557,47.7,63.2,7.9,7.8,,0.524,15.2,17.8,0.2,,0.583,12.7,80.5,0.144,59,59,2020-02-25,,BOS,L,106,118,38,85,0.447,13,31,0.419,17,23,0.739,8,41,24,8,4,17,15
60,60,2020-02-27,@,IND,L,100,106,103.7,109.9,96.4,0.157,0.337,0.525,48.4,34.1,5.2,7.7,,0.511,12.8,22.2,0.101,,0.489,9.9,72.9,0.2,60,60,2020-02-27,@,IND,L,100,106,41,89,0.461,9,30,0.3,9,14,0.643,10,45,14,5,5,14,21
61,61,2020-02-29,@,ATL,L,117,129,111.8,123.2,104.7,0.223,0.298,0.567,53.8,29.8,8.6,9.5,,0.543,14.1,29.5,0.16,,0.655,16.1,85.3,0.226,61,61,2020-02-29,@,ATL,L,117,129,47,94,0.5,8,28,0.286,15,21,0.714,13,42,14,9,4,17,26
62,62,2020-03-02,@,ORL,W,130,107,132.7,109.2,98,0.182,0.375,0.684,55.7,55.1,6.1,7.5,,0.648,10.4,17.6,0.182,,0.458,5.4,79.6,0.198,62,62,2020-03-02,@,ORL,W,130,107,49,88,0.557,16,33,0.485,16,16,1,6,49,27,6,4,11,24
63,63,2020-03-04,,WAS,W,125,104,124.1,103.3,100.7,0.395,0.383,0.657,49.5,57.1,7,16.2,,0.599,13.6,18.9,0.346,,0.442,8.2,69,0.126,63,63,2020-03-04,,WAS,W,125,104,42,81,0.519,13,31,0.419,28,32,0.875,7,47,24,7,11,15,24
64,64,2020-03-06,@,PHO,L,117,127,119.1,129.3,98.2,0.276,0.368,0.6,45.3,60.5,6.1,12.2,,0.569,14.1,22,0.207,,0.599,10.8,66.7,0.198,64,64,2020-03-06,@,PHO,L,117,127,43,87,0.494,13,32,0.406,18,24,0.75,9,39,26,6,6,16,19
65,65,2020-03-07,,SAC,L,111,123,113.6,125.9,97.7,0.292,0.438,0.553,46.6,52.4,9.2,6.5,,0.528,9.9,21.7,0.191,,0.606,12.8,73.8,0.235,65,65,2020-03-07,,SAC,L,111,123,42,89,0.472,10,39,0.256,17,26,0.654,10,41,22,9,3,11,16
66,66,2020-03-10,,PHO,W,121,105,122.8,106.6,98.5,0.191,0.393,0.627,51.7,44.4,9.1,16.4,,0.601,10.2,20.9,0.157,,0.466,12.5,80.4,0.276,66,66,2020-03-10,,PHO,W,121,105,45,89,0.506,17,35,0.486,14,17,0.824,9,46,20,9,9,11,17
Rk SAC,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,Rk SAC,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2019-10-23,@,PHO,L,95,124,87.4,114.1,108.7,0.299,0.333,0.483,51.6,50,4.6,7.7,,0.448,20.9,25.5,0.195,,0.556,11.7,79.5,0.153,1,1,2019-10-23,@,PHO,L,95,124,34,87,0.391,10,29,0.345,17,26,0.654,12,47,17,5,5,26,24
2,2,2019-10-25,,POR,L,112,122,109.7,119.5,102.1,0.31,0.425,0.566,51.8,45.9,9.8,3.6,,0.511,14.7,27.1,0.264,,0.606,14.5,85.7,0.224,2,2,2019-10-25,,POR,L,112,122,37,87,0.425,15,37,0.405,23,27,0.852,13,43,17,10,2,17,26
3,3,2019-10-26,@,UTA,L,81,113,81.4,113.6,99.5,0.21,0.321,0.458,41.9,53.3,5,7.3,,0.414,16.1,12.8,0.173,,0.679,20.1,92.6,0.09,3,3,2019-10-26,@,UTA,L,81,113,30,81,0.37,7,26,0.269,14,17,0.824,6,31,16,5,3,17,19
4,4,2019-10-28,,DEN,L,94,101,102.2,109.8,92,0.176,0.407,0.479,47.1,69.4,6.5,12.9,,0.462,10.9,30,0.11,,0.418,8.5,63.5,0.194,4,4,2019-10-28,,DEN,L,94,101,36,91,0.396,12,37,0.324,10,16,0.625,15,48,25,6,8,12,21
5,5,2019-10-30,,CHO,L,111,118,109.4,116.3,101.4,0.125,0.479,0.548,45.9,59.1,10.8,9.6,,0.531,12.9,21.7,0.094,,0.643,18.2,74.4,0.119,5,5,2019-10-30,,CHO,L,111,118,44,96,0.458,14,46,0.304,9,12,0.75,10,39,26,11,5,15,19
6,6,2019-11-01,,UTA,W,102,101,108.6,107.5,93.9,0.202,0.345,0.557,51.4,36.6,8.5,6.7,,0.536,14.9,26.8,0.143,,0.555,16.7,81.8,0.274,6,6,2019-11-01,,UTA,W,102,101,41,84,0.488,8,29,0.276,12,17,0.706,11,38,15,8,3,16,23
7,7,2019-11-03,@,NYK,W,113,92,117.2,95.4,96.4,0.294,0.459,0.589,56.8,61,7.3,10.2,,0.571,12.7,25.6,0.188,,0.45,12.2,81.6,0.25,7,7,2019-11-03,@,NYK,W,113,92,41,85,0.482,15,39,0.385,16,25,0.64,10,50,25,7,5,14,29
8,8,2019-11-06,@,TOR,L,120,124,117.5,121.4,102.1,0.221,0.463,0.576,53.8,54.8,7.8,14.3,,0.547,11.8,25.5,0.168,,0.641,13.4,93.9,0.308,8,8,2019-11-06,@,TOR,L,120,124,42,95,0.442,20,44,0.455,16,21,0.762,12,43,23,8,7,14,23
9,9,2019-11-08,@,ATL,W,121,109,134.1,120.8,90.2,0.289,0.408,0.706,51.4,64.3,7.8,11.9,,0.671,14,28.1,0.25,,0.58,11.4,71.1,0.092,9,9,2019-11-08,@,ATL,W,121,109,42,76,0.553,18,31,0.581,19,22,0.864,9,36,27,7,7,14,19
10,10,2019-11-12,,POR,W,107,99,109.2,101.1,97.9,0.302,0.372,0.549,53.5,63.2,9.2,10.6,,0.506,12.6,25,0.233,,0.494,15.9,83.3,0.299,10,10,2019-11-12,,POR,W,107,99,38,86,0.442,11,32,0.344,20,26,0.769,11,46,24,9,5,14,25
11,11,2019-11-15,@,LAL,L,97,99,106.8,109,90.8,0.11,0.476,0.564,51.2,66.7,7.7,0,,0.537,16.5,24.4,0.11,,0.488,12.5,76.7,0.247,11,11,2019-11-15,@,LAL,L,97,99,36,82,0.439,16,39,0.41,9,9,1,10,43,24,7,0,17,22
12,12,2019-11-17,,BOS,W,100,99,106.3,105.2,94.1,0.135,0.393,0.53,49.5,57.9,8.5,13.5,,0.506,11.3,21.7,0.112,,0.476,13.1,77.8,0.256,12,12,2019-11-17,,BOS,W,100,99,38,89,0.427,14,35,0.4,10,12,0.833,10,45,22,8,7,12,24
13,13,2019-11-19,,PHO,W,120,116,123.4,119.3,97.2,0.316,0.392,0.667,52.4,66.7,7.2,13.2,,0.614,16.7,24.2,0.291,,0.494,8.8,71.4,0.315,13,13,2019-11-19,,PHO,W,120,116,42,79,0.532,13,31,0.419,23,25,0.92,8,43,28,7,7,18,26
14,14,2019-11-22,@,BRK,L,97,116,97.8,117,99.2,0.221,0.302,0.514,40.7,66.7,8.1,4.3,,0.477,14.5,16.7,0.174,,0.58,16,66.7,0.272,14,14,2019-11-22,@,BRK,L,97,116,39,86,0.453,4,26,0.154,15,19,0.789,7,33,26,8,2,16,25
15,15,2019-11-24,@,WAS,W,113,106,114.8,107.7,98.4,0.346,0.383,0.605,46.4,56.4,9.1,8.6,,0.549,12.2,15.4,0.296,,0.527,14.1,73.3,0.098,15,15,2019-11-24,@,WAS,W,113,106,39,81,0.481,11,31,0.355,24,28,0.857,6,39,22,9,5,13,17
16,16,2019-11-25,@,BOS,L,102,103,113.5,114.6,89.9,0.19,0.595,0.596,48.6,75.7,3.3,14.5,,0.582,14.1,22.9,0.127,,0.488,10.4,71.8,0.235,16,16,2019-11-25,@,BOS,L,102,103,37,79,0.468,18,47,0.383,10,15,0.667,8,36,28,3,8,14,18
17,17,2019-11-27,@,PHI,L,91,97,92.8,98.9,98.1,0.095,0.358,0.46,46.2,56.4,9.2,5.9,,0.458,10,16,0.042,,0.5,16.3,82.9,0.26,17,17,2019-11-27,@,PHI,L,91,97,39,95,0.411,9,34,0.265,4,9,0.444,8,42,22,9,3,11,19
18,18,2019-11-30,,DEN,W,100,97,98.4,95.4,92.1,0.219,0.344,0.475,51,59.5,11.8,7.3,,0.427,11.7,25,0.188,,0.477,14.3,80.4,0.161,18,18,2019-11-30,,DEN,W,100,97,37,96,0.385,8,33,0.242,18,21,0.857,13,50,22,12,4,14,23
19,19,2019-12-02,,CHI,L,106,113,107,114.1,99.1,0.241,0.398,0.577,56.2,55,7.1,13.2,,0.536,16.4,25.6,0.205,,0.587,17,91.2,0.333,19,19,2019-12-02,,CHI,L,106,113,40,83,0.482,9,33,0.273,17,20,0.85,10,41,22,7,5,18,26
20,20,2019-12-04,@,POR,L,116,127,117.2,128.3,99,0.242,0.358,0.552,50.6,59.1,7.1,13.5,,0.521,8.7,26,0.179,,0.655,11.4,83.8,0.202,20,20,2019-12-04,@,POR,L,116,127,44,95,0.463,11,34,0.324,17,23,0.739,13,44,26,7,7,10,17
21,21,2019-12-06,@,SAS,L,104,105,100.4,101.4,93.8,0.176,0.333,0.473,50,47.5,9.7,4.7,,0.436,11.3,29.1,0.147,,0.484,13.4,73.5,0.125,21,21,2019-12-06,@,SAS,L,104,105,40,102,0.392,9,34,0.265,15,18,0.833,16,52,19,10,3,14,20
22,22,2019-12-08,@,DAL,W,110,106,123.9,119.3,88.8,0.129,0.4,0.612,46.7,54.5,7.9,2.4,,0.594,8.2,18.9,0.106,,0.576,11.8,73.7,0.081,22,22,2019-12-08,@,DAL,W,110,106,44,85,0.518,13,34,0.382,9,11,0.818,7,35,24,7,1,8,16
23,23,2019-12-09,@,HOU,W,119,118,121.7,120.7,97.8,0.25,0.511,0.609,42,60,14.3,14.7,,0.568,8.4,18.4,0.216,,0.589,16.8,71.8,0.226,23,23,2019-12-09,@,HOU,W,119,118,40,88,0.455,20,45,0.444,19,22,0.864,9,37,24,14,5,9,17
24,24,2019-12-11,,OKC,W,94,93,97.6,96.5,96.3,0.114,0.352,0.509,48.8,30.8,8.3,6.5,,0.5,14,14.3,0.068,,0.513,14.7,83.3,0.152,24,24,2019-12-11,,OKC,W,94,93,39,88,0.443,10,31,0.323,6,10,0.6,6,41,12,8,3,15,21
25,25,2019-12-13,,NYK,L,101,103,111.6,113.8,90.5,0.096,0.47,0.584,46.1,48.7,0,4.6,,0.572,13.1,19,0.072,,0.511,7.4,70.2,0.063,25,25,2019-12-13,,NYK,L,101,103,39,83,0.47,17,39,0.436,6,8,0.75,8,41,19,0,3,13,18
26,26,2019-12-15,@,GSW,W,100,79,107.3,84.8,93.2,0.254,0.349,0.714,60.3,71.1,9.7,5.9,,0.683,27.8,18.2,0.222,,0.434,19.2,82.9,0.171,26,26,2019-12-15,@,GSW,W,100,79,38,63,0.603,10,22,0.455,14,16,0.875,4,38,27,9,3,27,20
27,27,2019-12-17,@,CHO,L,102,110,111.5,120.2,91.5,0.143,0.429,0.527,39.3,60.5,10.9,9.8,,0.495,9.4,22.2,0.132,,0.562,14.7,59,0.235,27,27,2019-12-17,@,CHO,L,102,110,38,91,0.418,14,39,0.359,12,13,0.923,10,33,23,10,5,10,22
28,28,2019-12-20,@,IND,L,105,119,113.5,128.7,92.5,0.165,0.352,0.538,51.3,61,4.3,10.9,,0.505,9.3,28.9,0.143,,0.605,8.7,80,0.174,28,28,2019-12-20,@,IND,L,105,119,41,91,0.451,10,32,0.313,13,15,0.867,13,41,25,4,6,10,15
29,29,2019-12-21,@,MEM,L,115,119,114.5,118.5,100.4,0.24,0.36,0.52,53.7,51.2,10,6.3,,0.485,9.8,33.3,0.18,,0.572,12.8,80.5,0.289,29,29,2019-12-21,@,MEM,L,115,119,43,100,0.43,11,36,0.306,18,24,0.75,18,51,22,10,3,12,23
30,30,2019-12-23,,HOU,L,104,113,103.4,112.4,100.5,0.264,0.345,0.535,55.7,48.8,4,8.3,,0.511,14.9,25,0.172,,0.534,10.2,86.4,0.23,30,30,2019-12-23,,HOU,L,104,113,41,87,0.471,7,30,0.233,15,23,0.652,11,49,20,4,4,17,24
31,31,2019-12-26,,MIN,L,104,105,92.8,93.7,92.7,0.234,0.364,0.441,50.8,54.1,7.1,13.8,,0.388,9.2,23.9,0.196,,0.394,10,78.5,0.221,31,31,2019-12-26,,MIN,L,104,105,37,107,0.346,9,39,0.231,21,25,0.84,16,67,20,8,8,12,23
32,32,2019-12-28,,PHO,L,110,112,113.4,115.5,97,0.286,0.369,0.582,47.4,46.3,3.1,6.7,,0.56,11.3,17.5,0.19,,0.576,12.3,80.6,0.151,32,32,2019-12-28,,PHO,L,110,112,41,84,0.488,12,31,0.387,16,24,0.667,7,36,19,3,4,12,16
33,33,2019-12-29,@,DEN,L,115,120,123.1,128.4,93.5,0.2,0.4,0.622,48.6,71.1,5.4,7.7,,0.606,11.5,25,0.141,,0.568,11.3,72.2,0.346,33,33,2019-12-29,@,DEN,L,115,120,45,85,0.529,13,34,0.382,12,17,0.706,9,35,32,5,4,12,26
34,34,2019-12-31,,LAC,L,87,105,96,115.9,90.6,0.238,0.35,0.492,44.6,60.6,8.8,9.6,,0.463,14.5,22.9,0.163,,0.477,10.1,68.2,0.239,34,34,2019-12-31,,LAC,L,87,105,33,80,0.413,8,28,0.286,13,19,0.684,11,41,20,8,5,15,23
35,35,2020-01-02,,MEM,W,128,123,119.3,114.6,107.3,0.344,0.378,0.618,49.4,59.1,8.4,13.6,,0.567,10.4,17.1,0.289,,0.554,14.3,81,0.215,35,35,2020-01-02,,MEM,W,128,123,44,90,0.489,14,34,0.412,26,31,0.839,7,41,26,9,8,12,24
36,36,2020-01-04,,NOP,L,115,117,109.5,111.4,105,0.424,0.247,0.57,53.7,52.6,8.6,7.1,,0.518,16.6,28.6,0.318,,0.529,12.9,80.4,0.287,36,36,2020-01-04,,NOP,L,115,117,38,85,0.447,12,21,0.571,27,36,0.75,14,51,20,9,3,20,24
37,37,2020-01-06,,GSW,W,111,98,106,93.6,104.7,0.284,0.37,0.609,49.4,69.2,9.6,5,,0.574,19.4,15,0.222,,0.424,14.5,78.7,0.291,37,37,2020-01-06,,GSW,W,111,98,39,81,0.481,15,30,0.5,18,23,0.783,6,43,27,10,3,22,23
38,38,2020-01-07,@,PHO,W,114,103,115.7,104.5,98.5,0.333,0.429,0.592,50,48.6,8.1,2.4,,0.53,13.5,18.6,0.298,,0.552,16.4,84.6,0.234,38,38,2020-01-07,@,PHO,W,114,103,37,84,0.44,15,36,0.417,25,28,0.893,8,41,18,8,1,15,22
39,39,2020-01-10,,MIL,L,106,127,96.5,115.6,109.8,0.104,0.365,0.528,46.4,59.1,7.3,5.4,,0.51,13.7,11.8,0.083,,0.547,9.2,84.8,0.242,39,39,2020-01-10,,MIL,L,106,127,44,96,0.458,10,35,0.286,8,10,0.8,6,45,26,8,3,16,24
